type,title,content,source
character,Character: Rose Nylund,"Eventually, Rose was adopted by Gunter and Alma Lindström, who raised her with eight other children lovingly on their dairy farm.[8] Rose had a total of eight other siblings; sisters Holly and Lily, and Michael and five other brothers. Since Rose was growing up on a farm, she spent a good deal of time with the many, various farm animals. This fondness and bond to animals in close proximity to her gave rise to Rose's deep love for and companionship with various farm animals. Rose remarked that neither of her parents made her and her siblings feel like they were less important than the other eight, and that they would have the best Christmases complete with her father playing Christmas carols at the piano, her mother making homemade eggnog, and the family decorating the tree.[9]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"While growing up, her closest childhood friend was a girl named Ingrid, and the two would often meet up to chat or play in a treehouse together several times per week until Rose got engaged. In 1937, Rose met Charlie Nylund, the boy who would become her husband, while he was selling insurance on the street corner. One day while Rose was hauling home a smoked ham, a group of hogs were set off and trampled her wagon. Though Rose's policy didn't cover acts of swine, Charlie paid for the replacement wagon himself.[10] Charlie asked Rose to marry him soon after they met, and though it was love at first sight, and he proposed marriage, Rose's mother told her to wait until she was fifteen to get married.[11]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Rose’s teenage years are somewhat of a mystery. In ""Ladies of the Evening"", she stated she lost the St. Olaf Butter Queen Pageant due to a case of '""churn tampering"".[12] Rose's parents did not allow her to date without her parent's awareness until she was a high school senior. However, to her parent's lack of knowledge, between quite possibly Rose's middle school days up to her wedding day, she had a whopping fifty-six boyfriends. For a period of time, she was interested in a boy at her school named Clel Lightener, and agreed to meet him at a bar in Tyler's Landing one night. Rose stole her father's truck and drove out to the bar, but she was too chicken to leave the truck. When she eventually tried to go inside, she was stopped by her church's Reverend, who was leaving the bar with a married woman on his arm. Rose and the Reverend swore each other to secrecy, and the Reverend kept Rose's secret util the day he died...two days later, when he was shot by his mistress's husband. The week after, Rose's family became Lutherans.[13]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"When Rose was in high school, she had a history teacher named Fritz Sticklemeyer,  who she insisted was a Nazi planted in American schools as part of a program to plant misinformation in the minds of students. There was also a female gym teacher named Ava Braun, who was rumored to have dated Mr. Sticklemeyer. This confirms that Rose's high school history teacher was undoubtedly Adolf Hitler, the leader of the Third Reich. Rose was fortunately not noticeably affected by any alleged propaganda, but she was aware that her teacher was Hitler operating under an assumed alias.[14] However, Rose also had to switch high schools after her overcompetitive nature led to a rather distressing incident during a field hockey game.[7]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Rose also missed her high school graduation due to contracting mononucleosis from her first customer at a kissing booth -- which she passed to fifty other male students and a female gym teacher ""who smelled of Old Spice"". Rose was then in a mono-induced coma for several weeks, and when she woke from the coma, she had missed both her graduation and the integration of major-league baseball.[14] Despite missing her graduation, Rose was her high school's valedictorian -- specifically, the fourth in a class of nineteen students -- because she drew the longest straw from a hat.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Rose claimed she never gave her virginity to any of her fifty-six boyfriends -- except for Charlie Nylund. After Charlie returned from fighting in World War II, he and Rose became engaged in 1946. Upon learning of this, the Nylunds threatened to cut Charlie out of the family grout fortune, but Charlie refused to bend to their will, saying he loved Rose more than grout. Rose later learned that the Nylunds' hostility was due to a feud between the Nylunds and her mother's maiden family, the Gorkleknabygens.[15] On February 12th, 1948, Rose and Charlie were married in St. Olaf Church. Rose wore a white flannel wedding gown, which even had feet sewn into it. After the wedding, per St. Olaf tradition, they got into a car with dead fish tied to the back and drove until they could no longer stand the smell. The house they stopped in front of became their marital home.[16]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Charlie and Rose had a relatively long and happy marriage and had a total of five children -- daughters Bridget, Gunilla, and Kirsten, and sons Adam  and Charlie, Jr. Rose continued her education even after she married her husband, and had a rather extensive college career -- she majored in business management at St. Paul's Business School, general studies at Rockport Community College, and graduated first in her class from St. Gustaf University with a degree in Pig Latin.[17]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Around 1959, Rose sustained a back injury while plowing the fields and was prescribed high-strength painkillers to help with the pain.[18]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Charlie unexpectedly passed away in 1980, suffering from a heart attack while he and Rose were making love.[19] As he had his heart attack, he asked Rose to dress him so he wouldn't be naked when the paramedics arrived. Rose was able to dress him despite a brief argument about her dressing him in white, and just before Charlie died, he told her he loved her.[20] Due to the circumstances of Charlie's death, Rose spent the next handful of years abstaining from sexual intimacy out of fear that the next man she slept with would die like Charlie did.[19]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Subsequent to Charlie passing away, Rose continued her days without him and stayed in St. Olaf for quite a while. However, after nearly a year alone in an empty house full of fond memories, Rose decided on her first birthday after Charlie's death that she would sell their house. The house sold quickly enough, and Rose used the money to pursue a new life in Miami, Florida.[21] Upon moving to Miami, Rose got a job at a grief counselling center.[22]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Some years after moving to Miami, Rose was thrown out of her apartment for  for violating her lease by keeping a stray cat, whom she'd named Mr. Peepers, as a pet. Now homeless, Rose took the cat with her to the local supermarket to search the community bulletin board for any rooms up for rent. She stumbled across a room-for-rent ad from Blanche Devereaux, and while Blanche wasn't initially fond of Rose, she was moved to offer her a place to stay after watching her give Mr. Peepers away to a little boy whose cat had just died. After arriving to move in to Blanche's home, she met Dorothy Zbornak, who had also taken up an offer to room with Blanche. Blanche later explained that she had multiple rooms available, and she let Rose and Dorothy pick out which rooms they wanted. While the ladies initially didn't get along, they eventually decided to stay together and learn to get along -- especially after learning of their shared love of cheesecake.[23]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"After Rose's counselling center closed and left her without a job, she tried to run a small counselling center out of the house, only to be bothered day and night by patients coming to see her and calling at all hours of the night. She was able to find a temporary job as a waitress at the Fountain Rock Coffee Shop,[24] but at some point, the counseling center reopened and Rose got a job there again.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"In December 1987, Rose was visited by a man named Buddy Rourke, who claimed to be a wartime buddy of Charlie's. Over the next several days, Rose and Buddy got together and reminisced about Charlie, and Buddy asked Rose to move to Boston with him as he was falling in love with her. He asked Rose to go in on an apartment with him, and to give him her half of the money before they moved so he could buy it when they arrived. While Rose did consider the offer, she ultimately turned Buddy down -- while she enjoyed reminiscing and being with him, she did not love him. Rose thanked Buddy for rekindling her fond memories of Charlie and the two parted ways. Unknown to Rose, Dorothy had found out that Buddy was a con man who had repeatedly conned army widows out of money and valuables, and, after Buddy's departure, had been convinced by Sophia to keep the truth a secret.[25]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"When Dorothy started teaching night classes, Rose jumped at the chance to take one so she could get her GED. Though she studied and applied herself as best she could, Rose initially failed her final exam by writing that Franz Sticklemeyer was the leader of the Third Reich. When Dorothy showed Rose a photograph of Adolf Hitler, she was surprised when Rose recognized Eva Braun. Rose confirms that Braun was her high school's PE teacher, adding that there were rumors that Sticklemeyer had once dated her. While this proves that Rose's history teacher was undoubtedly Adolph Hitler, the baffled Dorothy chooses not to question it and passes Rose anyway, making her a high school graduate.[14]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"In November 1988, Rose won St. Olaf’s ""Woman of the Year"" award, which was the highest award that could be given in the town. The ladies made the trip by crummy aircraft, then by train, and then by horse carriage -- but unbeknownst to Rose, Dorothy and Blanche altered and embellished her list of achievements so that it would be nearly impossible for Rose to lose her nomination. When Rose learned of this, she refuses to accept the award and wanted to immediately go back to Miami without ever stepping foot near St. Olaf. In due time, however, the town of St. Olaf still named Rose as Woman of the Year, as Rose exhibited the principles for which the award stood for. And, of course, because the award's runner-up was disqualified for having a skeleton in her closet -- this being St. Olaf, it was her husband's skeleton.[26]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"In October 1989, the company once belonging to Charlie went bankrupt, and in due time Rose also lost Charlie's Army pension plan. As a result, Rose was forced to look for a higher-paying job to keep her afloat, but nobody she applied to would hire her because of her age. At the behest of her friends, Rose turned to local consumer reporter Enrique Más, who, moved by her passion, hired her as his new personal assistant.[27]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Later that year, Rose began dating college professor Miles Webber, her first significant relationship since Charlie’s passing.[28]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Although Rose had known she was adopted since she was a little girl, she did not know the identity of her birth parents (and had come to believe that Bob Hope was indeed her father) up until the episode ""Once In St. Olaf"", where her birth father Martin was a patient at a hospital she was volunteering at. Although Rose was initially angry with her father for never wanting to meet her through, she forgave him quickly. Like most of the main characters’ relatives, Rose’s birth father was never again seen nor mentioned on the show.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"In January 1991, Rose learned that Miles was actually an accountant from Chicago named Nicholas Carbone, who had been placed in the Witness Protection Program due to his involvement with the mafia. After the hitman that was searching for Miles had supposedly died, Miles was able to leave witness protection and go back to Chicago. Rose eventually realized that she still loved Miles, and decided to move to Chicago with him. However, when it was revealed that the hitman had faked his death, Miles was forced to reenter the Witness Protection Program and said goodbye to Rose.[29] In Miles's absence, Rose began dating a man named Karl -- but upon Miles's sudden return to Miami, she learned that Karl was actually Mickey Moran, the mobster who was after Miles. Karl was rearrested thanks to the timely arrival of Barbara Weston, and Miles was free to stay with Rose in Miami.[30] They briefly considered marriage in 1992, but they both decided against it.[31]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"In May 1992, on the eve of Dorothy’s second marriage to Blanche’s uncle, Lucas Hollingsworth, Rose initially decided to move in with her daughter Kirsten. However, Rose changed her mind when she realized she would not quite be needed there. Moreover, she could not stand leaving Blanche and Sophia alone after all they went through together in the last seven years and the fact that Dorothy also just left. Rose could not find it in her heart to go against her two best friends now that Dorothy left. She revealed that she felt as if she may get in the way of her daughter's family life and change the dynamics within Kirsten's family. Thus, Rose, Blanche, and Sophia continue to remain in the Miami ranch home together even after Dorothy’s wedding and parting.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"On September 18th, 1992, Blanche used the money earned from selling her Miami ranch home to purchase The Golden Palace Hotel in downtown Miami. Rose took charge of the housekeeping duties. Perhaps due to the absence of Dorothy's authoritative and voice of reason presence, Rose became more confident and assertive. Her barbs at Blanche's promiscuity became more overt and frequent, and she frequently stood up for causes she believed in, such as not allowing obvious adulterers to check into the hotel.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Rose also appeared in three episodes of Empty Nest, entitled Strange Bedfellows, Rambo of Neiman Marcus & Dr. Watson and Mr. Hyde, and one episode of Nurses, entitled Begone with the Wind.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"Soon after moving and somewhat settling into Miami, Rose found work as a full-time counselor at a grief counselling center. However, she was unable to handle working with people who were moderately-to-severely depressed and even suicidal, and her work took a toll on her mental health. After the counselling center closed and left Rose without a job, she tried to run a small counselling center out of the house, only to be bothered day and night by patients coming to see her and calling at all hours of the night. She was able to find a temporary job as a waitress at the Fountain Rock Coffee Shop,[24] but at some point, the counseling center reopened and Rose got a job there again.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"In 1989, the company Charlie worked for went bankrupt, and the Army cut off his pension payments. Rose was forced to look for a better-paying job, but was unable to find one as nobody would hire her due to her age. She later became personal assistant to consumer reporter Enrique Mas.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,Rose has also worked a number of small jobs throughout the series:,https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"In January 1987, Rose had an esophageal spasm that caused a near-death experience. In March 1989, she came clean about a decades-long addiction to prescription painkillers. Rose also endured an AIDS scare in February 1990, when she was alerted that a blood transfusion she had received during an operation several years before may have been tainted with HIV. In late April/early May 1992, Rose suffered a major heart attack and had to have triple bypass surgery.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"As per Jim Colucci's extensive interviews and lengthy, in-depth scrutiny of all things golden in his book, The Golden Girls: An Authorized Look Behind the Lanai, producer Jay Sandrich wanted to cast the roles for the then-in production series.[34] After Sandrich, Paul Junger Witt, Tony Thomas, and Susan Harris gathered together to discuss potential casting, the candidates were narrowed down to Betty White and Rue McClanahan. Betty White previously played the role of sarcastic, promiscuous, and man-hungry Susan Ann Nivens in the 1973 TV series, The Mary Tyler Moore Show.[34] White had also co-starred with McClanahan in the first two seasons of Mama's Family; Rue playing the role of the uptight, sarcastic, sharp-tongued  Aunt Frances Crowley, while White played the role of snobbish, wealthy, and assertive Mary Ellen Harper-Jackson.[35] Additionally, White had previously portrayed the sarcastic, promiscuous, man-hungry Susan Anne Nivens in The Mary Tyler Moore Show.",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"According to Paul Junger Witt, the casting team had zeroed in on McClanahan to play Rose and White to play Blanche. However, when White and McClanahan received the scripts, both were drawn to the opposite character they had been chosen for. Per her autobiography, Here We Go Again: My Life in Television, White said ""From the script we had read, we knew the strong character of Dorothy, and her brutally frank mother, Sophia. We understand the lustful Blanche. But, I hadn't a clue who Rose was.""",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Rose Nylund,"On the first day of rehearsal for White and McClanahan, Sandrich interrupted the rehearsal to ask if McClanahan would play Blanche and Betty would play Rose.  ""It was a perfect switch, in hindsight."" Betty White said in an interview with wildaboutmovies.com in 2004. McClanahan mentioned shortly that day following Betty White selected to play as Rose Nylund, ""Betty was hysterical as Rose. Her eyes went wide and stayed that way for seven years. I used to call them her Little Orphan Annie eyes -- white ovals with nothing in them. The irony is that she's such and incredibly brilliant woman."" In addition, Betty White recalled that ""Rue took Blanche and went with her where I never would have had the guts to go. So, it just worked out beautifully.""[34]",https://goldengirls.fandom.com/wiki/Rose_Nylund
character,Character: Sophia Petrillo,This article is incomplete. You can help the Golden Girls Wiki by expanding it.,https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia Petrillo







Portrayed by
Estelle GettyFlo Di Re (young Sophia, ""Clinton Avenue Memoirs"")



Character Information

Nicknames
Ma (by her children)Queen Elizabeth (by Phil)Linda RonstadtZulu, Queen of the Dwarf People[1]


Gender
Female


Age
89-90 (Empty Nest) 87-88 (The Golden Palace) 80-87 (The Golden Girls)


Birthday
April 17, 1905




Occupation(s)
FormerCo-owner of The Golden Palace HotelAssistant Chef at the Golden Palace HotelGreeter at Pecos Pete's Chow WagonEmployee at Captain Jack's Seafood ShantyCo-owner of Max & Sophia's Pizza knish



Family Members

ParentsDon Angelo Grisanti, Sr. (father) †Eleanor Grisanti (mother) †SiblingsAngelo GrisantiVito Grisanti (brothers)Angela VecchioRegina Grisanti (sisters)SpousesSalvadore Petrillo (husband) †Max Weinstock (ex-husband)Guido Spirelli (marriage anulled)ChildrenDorothy ZbornakGloria Harker (daughters)Phillip Petrillo (son) †GrandchildrenMichael ZbornakJim HarkerHarvey PetrilloPhil Petrillo's five sons (grandsons)Kate Zbornak-GriffithsKatherine HarkerPhil Petrillo's four daughters (granddaughters)DescendantsRobby Zbornak (great-grandson)Other RelativesGreat-Aunt Nicolinda (great-aunt) †Uncle Bruno †Uncle Mario †Uncle Nunzio † (uncles)Aunt Teresa (aunt) †Gino (cousin)Frederico (nephew)ApolloniaGraziella (nieces)Mrs. Petrillo (mother-in-law) †Carmine Vecchio (brother in-law) †Philomena Grisanti (sister in-law) †Lucas Hollingsworth (son in-law)Angela Petrillo (daughter in-law)Dennis Griffiths (grandson in-law)



Romances

SpousesMax Weinstock (third husband, separated)Salvadore Petrillo  (second husband) †Guido Spirelli (first husband, annulled)Ex-FiancésGiuseppe MangiacavalloAugustine BagatelliEx-BoyfriendsTonyFidel Santiago †



Production Information

Appears In
The Golden Girls The Golden PalaceEmpty Nest (leading roles)Nurses(guest role)


Debuts in
The Engagement (The Golden Girls; 1985)Libby's Gift (Empty Nest, 1988)Pilot (The Golden Palace, 1992)Temporary Setbacks (Nurses, 1993)


Final Appearance
One Flew Out of the Cuckoo's Nest (The Golden Girls, 1992)Sex, Lies and Tortillas (The Golden Palace, 1993)Temporary Setbacks (Nurses, 1993)Life Goes On, Part 2 (Empty Nest, 1995)


Episode Count
258",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,Co-owner of The Golden Palace HotelAssistant Chef at the Golden Palace HotelGreeter at Pecos Pete's Chow WagonEmployee at Captain Jack's Seafood ShantyCo-owner of Max & Sophia's Pizza knish,https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,SiblingsAngelo GrisantiVito Grisanti (brothers)Angela VecchioRegina Grisanti (sisters)SpousesSalvadore Petrillo (husband) †Max Weinstock (ex-husband)Guido Spirelli (marriage anulled)ChildrenDorothy ZbornakGloria Harker (daughters)Phillip Petrillo (son) †GrandchildrenMichael ZbornakJim HarkerHarvey PetrilloPhil Petrillo's five sons (grandsons)Kate Zbornak-GriffithsKatherine HarkerPhil Petrillo's four daughters (granddaughters)DescendantsRobby Zbornak (great-grandson)Other RelativesGreat-Aunt Nicolinda (great-aunt) †Uncle Bruno †Uncle Mario †Uncle Nunzio † (uncles)Aunt Teresa (aunt) †Gino (cousin)Frederico (nephew)ApolloniaGraziella (nieces)Mrs. Petrillo (mother-in-law) †Carmine Vecchio (brother in-law) †Philomena Grisanti (sister in-law) †Lucas Hollingsworth (son in-law)Angela Petrillo (daughter in-law)Dennis Griffiths (grandson in-law),https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia Petrillo (née Grisanti,[2] formerly Weinstock) is one of the four main characters on the 1985 NBC sitcom The Golden Girls, and its spin-offs, The Golden Palace and Empty Nest. The brazen, wisecracking mother of Dorothy Zbornak, Sophia moved in with her daughter and her roommates after her retirement home burns down. She became the unspoken matriarchal figure, bringing tall tales, wisecracks, delicious recipes, and a touch of motherly love to the Miami household. She is the widow of the late Salvadore Petrillo, and the mother of Dorothy Zbornak, Gloria Harker, and the late Phillip Petrillo.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia appeared in all seven seasons of The Golden Girls and the sole season of The Golden Palace. She later guest-starred in two episodes in the first and fourth seasons of the Empty Nest spin-off before joining the main cast in the final two seasons. She also guest-starred in a Season 3 episode of the spin-off Nurses. Sophia was portrayed by veteran stage and screen actress, the late Estelle Getty.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"During the series' run, Sophia resembled the archetypal ""old lady""; white-hair, small stature, wrinkles, and large-framed eyeglasses. She was shown to have a fondness for conservative, elderly clothing such as cardigans, knee-high stockings, and muumuu dresses. Sophia owned a tan bamboo handbag that became her personal trademark. She carried the purse everywhere; out in public, around the house, even in the bathroom.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia is best known for her wisecracks, put-downs and brazen remarks, often commenting on Dorothy’s lack of love life, Blanche’s promiscuity, and Rose’s stupidity. However, despite her sharp criticism of her daughter and housemates, she loves and cares for them deeply; she even sees Rose and Blanche as surrogate daughters. The other women usually seek Sophia out for advice, which Sophia is all too willing to share, usually beginning with her catchphrase, ""Picture it…"" Like Rose’s stories, Sophia's parables often end with a moral from which advice can be gleaned. These stories usually also involved historical figures, with Sophia claiming to have had trysts with Pablo Picasso, Sigmund Freud, and Winston Churchill, among others. She also claims to have befriended many famous people including Golda Meir, Mama Celeste, Mussolini, and claimed in the episode ""Miles To Go"" that Robert Frost was always nipping at her nose, confusing him with Jack Frost.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia also has a tendency to be overly dramatic, as evidence in various episodes. In ""Family Affair"", she donned her mourning dress, complete with hat and opaque veil, after the ladies found Dorothy's son Michael in bed with Rose's daughter Bridget. She announced that she was in mourning as Michael was dead to her, and only took off the veil until Michael apologized to her and Dorothy, as well as promising to call her every month.[3]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Due to Sophia's Sicilian descent, there were regular hints in the series that she and her family have some mafia connections; she has made reference to several vendettas. It is even hinted that Sophia herself has done mob work. In ""The Case of the Libertine Belle"", she stated that that no one in her family had ""ever left a body to be found"". In ""Rose's Big Adventure"", Sophia also claimed to have been present at the St. Valentine's Day Massacre to which she then took back stating, ""Oh yeah, I was at the movies that day. All day."" In ""Valentine's Day"", she did say she was present at a St. Valentine's Day Massacre, not the St. Valentine's Day Massacre.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia casts a Sicilian curse on Leonard Barton; ""Big Daddy"" (1986)",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia strongly believes in ancient Sicilian custom and traditions, and in the power of a ""Sicilian curse."" The list of people she claims to have cast curses on include: Shelley Long, the Baltimore Colts, the New York Jets, Giuseppe Mangiacavallo (the boy who stood her up at the altar),[4] and Mr. Barton (the girls' next door neighbor who expressed disdain for Italians). She has threatened to cast a curse on Dorothy before she found that it was prohibited by another arcane custom, and on Stan Zbornak. In the final season, Sophia spent two episodes doing odd tasks in order to save Dorothy from an ancient curse from a Sicilian strega, or witch.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Similarly to her daughter Dorothy, Sophia is liberal in her beliefs and is suspected to be a Democrat. She supported same-sex marriage, and told Dorothy that if she had a gay child she would not love them any less.[5] In a Season 7 episode, Sophia complained about how there were no good Democratic candidates running in the Presidential election that year.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia has a fervent hatred for the Shady Pines Retirement Home, regularly insisting that the home was cruel to its residents and had lackluster facilities and activities at best. Due to her hatred of the home, Sophia's compliance can be gained by threatening her with returning to the home. Dorothy constantly threatens her with the phrase ""Shady Pines, Ma!"", and frequently alludes to the home whenever Sophia is being difficult. In one instance, she blackmails Sophia into telling Rose the truth by threatening her with Shady Pines, but that backfires when Sophia says ""it wasn't so bad.” Dorothy then tells her that they sold it to Germans, to which Sophia cooperates. When Sophia plans to move out and move into a convent with nuns, Dorothy wants to sit in and asks her mother if she minds. When Sophia says that she does mind, Dorothy says that there aren't any ""Shady Pines"" to sit under outside.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia also appears to have a fear of doctors and hospitals due to the fact that her age could cause her to be sent back to the home. When Dorothy suggests that Sophia go to the hospital for a hernia, Sophia insists that this ""scam"" had Shady Pines written all over it.[6] Another time, Dorothy makes an appointment for Sophia to get her hearing checked and says either she go to the appointment or Dorothy would make her life miserable. Sophia says that those are the exact same words that Dorothy said when she put Sophia in Shady Pines, but cooperates before she can finish the sentence. She also has a dislike of psychiatrists, saying that they blame everything on mothers.[7]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Over the course of The Golden Palace, Sophia began to show signs of senile dementia, usually in comical situations. For instance, she was shown to be standing still and apparently unconscious while attempting to operate a vacuum cleaner -- and her bluntness was toned down to a certain extent. In reality, Estelle Getty would later be diagnosed with Lewy body dementia; however, her acting and ability to remember lines had improved compared to The Golden Girls, where she had struggled to remember her lines.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia Grisanti was born on or around April 17th, 1905 in Sicily, Italy, to Don Angelo, Sr. and Eleanor Grisanti, and lived in a village in Sicily with her parents and her siblings; her brothers Angelo, Jr. and Vito, and her sisters Angela and Regina. In her younger years, Sophia apparently had always been short with auburn hair, but in ""Blanche and the Younger Man"", she says she was ""a tall voluptuous blond with a butt like granite"", though this statement was likely a by-product of her penchant for telling tall tales.[8]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Sophia's teenage years were a whirlwind of romance. Her first marriage was to a man named Guido Spirelli when she was fourteen, but she left him at the altar.[9] As a teenager, she was briefly engaged to a young man named Augustine Bagatelli, who was crazy about her as she was the only girl in the village that didn't want to become a nun, but their relationship came to an end when he went to fight in World War I.[10] She was interested in a man named Fabrizio Rubino, and the two were allegedly on the verge of a love affair when destiny intervened -- or rather, Fabrizio's wife Destiny Rubino, who dragged him off, smashed his skull in with a ravioli crank, and threw his body in the river. She also claims that she was once engaged to her brother, something largely dismissed as a joke in the episode it was mentioned in. Later in life, Sophia became engaged to Giuseppe Mangiacavallo, who jilted her at the altar.[4]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"Before moving to America, Sophia married Salvadore Petrillo, though the exact nature of how they met and married varies based on the episode. In ""Adult Education"", she states that she met him when she bargained with someone in a dark alley in Sicily.[11] In ""Diamond in The Rough"", she says she won him in a contest, when she stood on a rock so they were the same height.[12]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In the 1920s, Sal and Sophia moved to Brooklyn, New York, and bought an apartment on Clinton Avenue, where they lived for thirty years. During that time, Sal carved ""Sal Loves Sophia"" into the door of their bedroom closet.[13] When they first got married, Sal's mother came to stay with them for two months and slept between them the entire time.[14]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In 1929, Sophia, Sal, and Sophia's father were driving to Chicago on Valentine's Day, when their car broke down. They were able to get to a small mechanic's garage to fix it, with Sophia's father badmouthing Sal every chance he could. While Sophia's father went to use the bathroom, Sal surprised her with a box of chocolates and revealed he'd had the car break down on purpose. Unfortunately, their romantic moment was shattered by Sophia's father running away from men with machine guns -- as he had accidentally walked into the Valentine's Day Massacre. In order to get them out of the garage as fast as possible, Sal pushed the car out into the street.[15]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"In 1931, Sal and Sophia got into a fight and Sal tried to leave her, but when he couldn't find a cab, Sophia treated him to veal parmesan. Her meal moved Sal to tears, and said the meal was like their relationship -- ""The veal is (like) him, tough and stubborn. The tomato sauce is (like) me, hot and spicy. And the mozzarella is like their love: it stretches but it never breaks."" -- and they stayed together. That night, they made love atop a pinochle table at McSoley's Bar, and conceived their first child, Dorothy.[16] Nine months later, Sophia gave birth to Dorothy after twenty-three hours[17] or several days[18] of labor. They later had a daughter named Gloria, and a son named Phil.",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"A younger Sophia and Sal with baby Phil; ""Clinton Avenue Memoirs"" (1990)",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"While Sophia was pregnant with Phil, she put on forty pounds and was crying all the time. In that period, Sal almost cheated on her with another woman -- however, he decided that he preferred Sophia and abandoned the notion of having an affair. While Sophia never met the woman, she heard that she was ""a short, scrawny, birdlike thing who never shut up"".[19] In 1935, Sophia began to go into labor while Sal was away at work and ended up giving birth in the cab. Sophia ended up needing a C-section, which was performed by the cabby.[20]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
character,Character: Sophia Petrillo,"During The Great Depression, both she and Sal held down jobs and always managed to feed their children, though their son had to wear hand-me-downs from their daughters for a while after he was born.[13] They were good friends with Max and Esther Weinstock, and at some point during the 1940s, Sal and Max opened a pizza-knish stand together and enjoyed quite a bit of profit.[21]",https://goldengirls.fandom.com/wiki/Sophia_Petrillo
